,0,tweet
1570919,0,@meeshellx reves doux mon amie 
1161249,0,@fierckid Hey i'm good here   How are you doing mr fierce kid?  Did you end up going to tigerheat on thursday?
1483892,0,"been listening to @mileycyrus the whole day, I'm loving the hoedown throwdown. I know all the moves aswell  haha"
1511599,0,Happy birthday gabe!!  hoped you enjoy the homemade taquitoes and turtle cupcake! ^.^
1104934,0,Is saying good luck to MJ on her first day of work  &lt;Kiwi&gt;
1143697,0,"Welcome, new followers! "
981234,0,@gemzgirl73 You kids are so cute!! 
1351689,0,@lillaszalay http://twitpic.com/6ogsd - moving is chaotic 
1475527,0,@bigdigit Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip 
945525,0,@wisie alright cool just wanted to make sure it wasnt just me  danke
1265659,0,is in art 
1003611,0,@pearli17  if you like 2 laugh..have a good time..follow me..its just that simple 
801037,0,Pray for my friend @growline late work...pray it all goes well...with energy from our Lord!!  God is Good! #worldprayer
1246052,0,"@pikron not that it was bad.. cuz it was awesome. anyway. there's no escape for you, buck up. "
1405308,0,@johnny2004 would you have renewed after 10 or 20? Best not to answer that! 
890741,0,@ishmejamie I can do both at the same time it just takes longer 
1458885,0,"@babybitesnz  ooh Jodi I am, will be lovely to meet you "
1357601,0,Going to see the movie Up with everyone 
1345777,0,drinking water &amp; eating 
1049643,0,"@iamepiclyamazin Paha, I'm not that violent. She's just a two faced -. "
1178991,0,Had a blast with @kimphat last night.  Fashion show = free liquor  And Vinyls = awesome dance party  Great night!
1146707,0,"@MariahCarey you go, girl! i really love your singing back from 1991. you are AMAZING!  xx"
1586466,0,"Good morning, finished breaksfast, at 9:25 going to cut grass, then working on my computer for the rest of the day! Peace "
817534,0,I enjoy sleepng in LOL well text it 
904114,0,"Thanks for the follow, Doug. I like that hat "
971829,0,@kezender There is nothing more relaxing!  and mind clearing 
904099,0,I like Rio Ferdinand - when he's wearing an England jersey.  
922655,0,"@supermini63 Thanks, Lisa. Everyone is home...all sleeping  So much 4 breakfast in bed. I hope u have a great Mother's day  "
880951,0,@Tittch I was only joshing... I know you would've if you could've! Hope day is successful AND fun... x x x 
942860,0,@AJAG No worries  you've just enhanced your twitter feed lol.
1435898,0,so now silhouettes are objects and Rensselaer is between somewhere and...somewhere. oh we are an interesting bunch 
1361201,0,@JaimeMcKnight can't wait your tweet last night has me interested 
1106870,0,@mafia2laur f funny tricoul 
1442217,0,@devyyydangerrr yayyy for first 
1389573,0,playing pet soc. after.... going to watch videos. 
833200,0,Just finished baking. Went over to dad's with some of the cinamon-rolls I made. He loved them 
975989,0,chicago all day 
829374,0,@rashadTBH lololol i nly walk thru myers to get to the carpark actully 
1072781,0,@mikeg5150 I heard about the heating pad not the oil drops thanks for the hel 
1063011,0,had a fun park time. drinking a yummy caramel frap now. 
805550,0,@mattimago Indeed.  I can't wait to board.
1139551,0,watching eagle eye. 
835916,0,@eunice007 Morning! 
1093827,0,@blueslady26 Morning. Hope you enjoy today! Come on the super Blues (Yellows!!) lol 
1330027,0,@sukiebunny great i will leave the door open for you 
850262,0,@Sabbyaz yes yes after june  if not you know who's twits dominate my homepage ..wink*
1372875,0,"@MyKeylikesIT thank you! as a gift, you should let me test run that camera of yours. just sayin'  haha"
1393522,0,@trent_reznor CONGRATS!!!  8 years!
1110283,0,"@JennyPennifer ha ha, nope, but wierd things do happen naturally in nature    No, it's the cottonwood trees going crazy!"
1058564,0,@Crivera_112 CRAZY!?!?!  I have 3 kids! I think that is more than enough  I just got started early so thats why I'm done early.
1515075,0,@astridcallista GILA! U still those BETA videos?? Ada pelm apa aja? lol ... I think u shd show it 2 ur students 
933799,0,Chamomile tea + hot oatmeal + someone who loves me = I feel much better now. 
1250218,0,"@Famini LMAO! i thought the same thing, with the rambaldi ball!!  "
833848,0,I'm happy it's strawberry season! 
1506891,0,@reasonable_man AWESOME on the exercise! YAY! 
1480727,0,"@ram8727 sorry m8,my mistake,sorry m8 "
1292087,0,"#mydl was an interesting episode, nothing to do with backup. But I liked it  I think Scott is running out of backup ideas. I hope not"
1426607,0,@createillusions i think i've got my shot for the contest 
1295532,0,@ollyworks Bulk SMS Solution here http://promotion.itagg.com 
1456876,0,"@Spike_Says *Rooo roooooo* Nice twirl  Do it again! Let me try... no, not the same when I do it."
1203149,0,"@dougiemcfly yeah, and even if you do not answer me on Twitter, I still love you  true fans will always be fans!"
1333748,0,"@Thomas_Ward hey Thomas, thanks for the following. "
1339726,0,"@jimrossignol Holy crap! Kowloon is my favourite, predictably "
992409,0,"wondering what this twitter is all about, but gonna give it a go "
1365597,0,if u did change it can u tell me it l8ter? 
972336,0,haha okay im not crazy  dad: aye samantha what did you drop now me: no dad it was an earthquake.
1232777,0,yay... awesome ribs tonight with awesome zandi 
1341682,0,No wonder @BradCColeman and @landoncassill try to get more followers by adding #NASCAR to tweets: I have more tweeps than both combined! 
1208581,0,"@tweetvisor what's wrong with the interface, it is very lag "
1191292,0,@knightleyyeahh Ok - if you had to listen to one song for the rest of your life what would it be?  x
1051612,0,@CFJamesAllen I am now.. good choice. 
1024998,0,So glad it is Friday! 
1404748,0,"@bradbechler good morning, brad - Happy Saturday "
1433675,0,just got off the plane......im in florida 
1003482,0,@PoornaK yea I am ok only. Actually more worried about the other results 
1125817,0,"@kensleydusen @bravesgirl5 You know, I think I actually have the marker - haha. Yep, I do. "
1030260,0,Thinking about you 
832236,0,@Titania_Aelita Oooh!! Exciting  hehe Happy Sunday in sunny Yorks xx
850585,0,@fruityalexia hmmm..hard decision  i hate washing dishes...
1429900,0,@rainbowbtrfly let me guess u have stuff all over your bed LOL? I can picture it now 
922283,0,shipwrecked 
1507543,0,@HellcatBetty I carry music in my soul so the only time I NEED it is when I am devoid of soul. Thus my uplifting MP3. 
1200300,0,@gokid my shots will ring in your ears.. hope you are enjoying Frankie 17 
1530177,0,Mr. Reno i willl start tweeting for you.   &lt;3
1042184,0,"@adamjury Not that I think I was engaged in cuntitude currently, no, but I was just sayin'. "
1369980,0,@Starzappa Well good luck; you'll be missed! Bye 
1068173,0,@rachmurrayX I'll buy you one.. 
1191015,0,@lilyroseallen u are real ....wooow    cool!!!
1106913,0,@theDebbyRyan Can you also say goodevening to all your Filipino fans? We love you here. Please give me a shoutout too. 
1319619,0,@WeezAffinity E:40.. i remember him... 
828783,0,update! 
1478512,0,"@BedouinMind Hehe, hey Edel! XD That's all there is to it. "
931274,0,"okay enough blipping.   I'm off to watch a little old TV and then dishes, laundry and bed."
1210504,0,@TillmanMill1ion if you like 2 laugh..have a good time..follow me..its just that simple 
1520640,0,good night #squarespace 
1314569,0,"Fall Out Boy poster in the new Creme mag! -happiness- Ohhai thur, cutez little Patrick "
841336,0,@ryanmeehan hola! things are very well. i hope the same for you. 
1092504,0,@dannygokey Hi Danny!  Listened to you&amp;choir on YouTube singing &quot;Draw Nigh&quot;.  Beautiful!  Hope you'll make an album of Christian songs! 
928267,0,@joshizzle dave i bumped into walking down a hall in a hotel.  just him &amp; his asst &amp; my friend &amp; her hubby.  we talked twitter 
1023449,0,all looped out on allergy meds.  something's got to work.. this attack my eyes are watering.. i'm outta control 
820686,0,Just have to say - I ADMIRE SAM JANUS - Yeah - I had to say that -   =D
915189,0,Reminiscing my old days by listening to old music.   
1009540,0,@loz_xx nah i am  mum n i are gonna buy it tmoz or sunday  woooo
1198465,0,eating bell peppers and ranch  waiting for the MTV MOVIE AWARDS.
1058167,0,"shooting range closed, heading to the courts with the kids "
933769,0,Obama was awesome at my graduation tonight! What a hunk 
1322790,0,Is having a quick break....surprised that we have had a few nice days in uk now with no rain!  
1541836,0,I'm on the front page today for Juxtapoz .com Reader Art   http://bit.ly/VBn9p
1069379,0,secret location!!  bestfrnd will be joining mee!!
1539215,0,Oh man it is raining only all the time.what I should only do.I want sun 
893587,0,@lynnnein  #flylady WTG! Dig in you deserve it 
1554183,0,My 4 yrold just imformed me she wants to grow strawberries I told her we will have strawberry plants one day 
1223341,0,Yayyy....My site is back and running 
1406197,0,@Natalie_McLife right off to read so i wont tweet for a while  btw did you look at that boyband thing ... 
919870,0,"@exhilarating haha, not always, just a 2-day-trip, for a friend. But I've been here some times. That's why I know basic Japanese "
1126750,0,http://twitpic.com/6aclg - Summer in 4 days. Beach in 7! 
1525572,0,@sherubii lol thanks. it was right! but why am i ? 
1088295,0,Yay! I finally got my light gun signals down.  Now to a early night so I have time for one more review before the phase check. Night!
1445954,0,@xlButtaLuvlx am I one of the faves 
1090915,0,@djo1 lovely! You liking it? 
1323702,0,"@CulpeperHerbs Thanks for the greywater link, very interesting - my friends think I'm strange taking my watering can into the shower "
1100001,0,Cracking day. Q for starbucks out the door. Lovely  #fb
824673,0,"LowBattery on BBerry, so will say g'nite, All!  "
1481558,0,@robinantinpcd  can'twait to see Girlicious  Hope they'll pass in France ! 
1076726,0,@candycane00 congrats mama!!! im soooo proud of you! muuuuaaah! 
1213416,0,Lea wanted to make a 3rd picture ;) (she's the right one)  http://tinyurl.com/mftne5
996305,0,im amazing... yea im allll dat... 
844310,0,"@cambriakathleen Oh, and he touched my hand! HAHAHA...he's a funny ass guy and he did his damn thing "
1012004,0,"upcoming game design comp - that's what the videos are for  you heard it first here folks, more info soon "
1139311,0,"@LindaHaycox hi Linda, good to see yo on here "
910441,0,@jerennyofficial Hahah JONAS in 10 min!! woop woop! it was fun me and Doug had a 2 cmmt convo. it was magical hahaha 
878521,0,I AM GONNA SMILE NOW AND B HAPPY REGARDLESS OF MY SITUATION AT THIS PRESENT TIME. I JUST TOOK ANOTHER BREATH AND THATS WHATS UP!!! 
1535346,0,Just seen our new CRM software made with Ruby on Rails. Absolutely great! Soon available in beta 
1363091,0,loves louie (my husband!) 
1398278,0,this has been a very tiring day.. off to bed.. nightsss.. 
933378,0,"Lol, Concert Band + Neon coloured Poster board + Markers + Amped Girls + Chris = Epic Lolz (So out of place  ) #fb"
1386009,0,is watching Madea Goes To Jail. 
1300347,0,@DjHeavyStylez I so loved it! 
1068203,0,is with sweet ansley eating pizza and playing outside. this is the life! 
1201851,0,@ianracey I wish you a great flight! I hope Paul sleeps. Yikes. 
1043521,0,Night!@causticchick @forcedaddiction @mountainkat The three people i talked to the most today 
1001749,0,ready to party tomorrow night. 
1131004,0,good n8 world 
1299514,0,"was eating a apple, im kinda addicted to them at the moment "
1540011,0,"I have my work laptop &amp; docking stn...but b/c of vacation &amp; 4th of July, I don't get to telecommute 'til 7/10. &gt; time to prep home office "
807876,0,"right eaten some toast with jam not had that for ages, hmm now i can think... lets watch rest of harry potter 5 "
1136844,0,Santana Row with the hubby!!! Mmmmm Coconut Mojito!!  http://myloc.me/2915
864607,0,@soccerlyds Awww... too cute! 
1540847,0,Just got twitter and I have no clue what im doing 
834036,0,my updated myspace accout  love my playlist :&gt; http://www.myspace.com/samanthavillanueva
1406380,0,@IdiotSavante thank you for your honesty today  it's nice to know you are still in my life
1502650,0,@tasteofbetrayal Thank you for breakfast!  
1164727,0,@nick_breeds beer swilling yobs?  Surely your kids aren't that bad. 
952763,0,@bananasontoast I think 'uncut' refers to a lack of circumcision - could be wrong there 
1040353,0,"@paulmason10538 Well you know how it is, easier said than done, I never get it right but keep practicing ha ha "
1123442,0,@g_gila Or there's that name for it too. Just think what I could do at my next Con I go to  ;)
1212564,0,Bom dia  Spirit Encounters Soft Ground on Mars - http://antwrp.gsfc.nasa.gov/apod/ap090601.html
1516090,0,"Michael Ian Black is the best twitter-er in the world. no offense to anyone, but seriously, he's awesome. "
1505154,0,@ebassman ETHAN! I cant wait til Pittsburgh! I hope I get a chance to see you! Layin down that sweet groove 
1521594,0,Today is a day for cleaning.... Time to turn up my music so i can do it with style 
849766,0,cannot focus on this french paper for the life of her.. and its due in about 2 hours.. anyone wanna get coffee?? 
1383249,0,@elaineirvine They loved it! Dad had a Chicken Katsu Curry &amp; Mum and I shared a Yaki Udon  They really enjoyed their green tea too 
1564978,0,@SuperwomanAK It started raining again in the city just before I left work AK. You stopped dancing just then.. didn't ya. 
1533636,0,Pub here i come 
966700,0,Going to shop n save with shaunte. 
997928,0,@CarmenBracamont It's ALL about living life in the present 
864815,0,@Mondo_Z yeah alot of people do but i hate movies i hate sitting throw them anyways. thanks  whats planned for your weekend
1039928,0,@lalalush123 It was a roll of toilet paper. haha 
1547374,0,Carter's baby sale up to 70% off.  Plus coupon for an extra 20% off now until June 16th. I may have to go shopping 
1441618,0,@officialTila You are still a little girl 
919492,0,@niariley follow me too 
1073173,0,My hubby just got a tan  it looks good
1030517,0,@Emmanuel_7 hey one of the songs i like     whoever told them grunting and forcing breaths was singing needs to be shot.
1071665,0,Shakespeare in the park! 
963818,0,hi tweeties ! 
1519705,0,"ok, im heading home. tweets tmr! "
954883,0,sat in bed drinking a nice cuppa whilst watching Hollyoaks 
1213337,0,@Miki_is_Rad yeah I'm going friday. If you find 2 tikets so I can go tomoro I will pay for yours 
826229,0,http://twitpic.com/3l191 - just remember.. SMILE 
1450033,0,haha in a hotbox! breakin rule #3. but i guess i can break the smokin laws since im not @ home 
916838,0,@badands cupcake!!  you can call me anything but &quot;bitch&quot; i suppose..and even then under certain circumstances....
1197409,0,"@Anniejunieee You played Sam (Jennette)'s look-alike on iCarly, right? That is awesome. "
1151819,0,Also - forgot to mention that we saw the trailer for TOY STORY 3! And I was probably disproportionately excited. Still am  #pixar #dis ...
1486014,0,"Good day to you, fellow Earthlings!  "
1564760,0,@victorcina that could take awhile cuz I'm in the middle of a brain-warp at high speed. 
1040400,0,@suddentwilight @sanjukta @tarushikha  is it todays gals talk topic- what are you wearing  @sharanya @twilightfairy @netra
1352908,0,"Well, I hate life =P So, I'm gonna go make it better by going to bike, bye bye  ~!RawR!~"
926682,0,@selenagomez I love your profiles picture 
1593699,0,Give them a run! I Need to work back up to three days a week. Off i go 
882247,0,"@kickingcones Hey! Welcome to Twitter. I rarely, rarely use it, but thanks for stalking me...I mean following me.  We shd go bike/camping."
1207074,0,"@soulpoetrysite hmmm, seems to me you are. Besides love isn't emotion based, deeper than that "
1032220,0,@aplusk doesnt taco bell call it fourthmeal?  i'm hungry too.
1404975,0,Donated to couchsurfing.org -- really looking forward to surf couches around the world  At latest September this year in London.
839061,0,"@larsvansusteren http://twitpic.com/3lq8j - Oooo Yeahhh,, indeed, It taste very good! "
1580107,0,@jinglebells_ welll story of my summer is that emily is a noob  hahahh we're having a chill in our pj day. YAY! holy its cold?
1496448,0,@HPNeo thanks 
1175853,0,@gfalcone601 I really don't know who she is...I'm voting in you 
896839,0,"can't believe that tomorrow is Monday. Can believe that my school has Cinco de Mayo off. THANKS, MEXICANS!  "
921601,0,http://www.bbc.co.uk/radio1/vicgalloway/ this is the listen again link. we are on at 20 mins and an hour and fifteen 
1348545,0,"@Bilabeanz Peanut ones, yeah. "
989908,0,@MissMillions  Kick butt :-P Hope you have a great day... don't stress over it too much  xx
1223756,0,"But yall know &quot;I ain't have sex in a long timeee, all we have is sex tonight&quot;  hehe"
1261492,0,@QuitaQuita i apppreciate that!!!  thank you!
1011924,0,"i'm going to see @taylorswift13 at StaplES CEntER! SO excited, i just can't hide it "
1261258,0,no signal. so an update of my day in 88 characters. leave early. cheap breakfast. solder not flowing well. suck. fail. happy. food. fail. 
1436157,0,"@TheStonersGeek hey, I let the kids play outside in the rain until the lightening started...love a good thunderstorm "
929221,0,"@cofffee cool i'll let you know if we haven't had the slam yet, then you can partake  are you gonna be here for kina and david's concert?"
1472337,0,"@alltimeuti yeah g's right NICE PROF PIC. i was like, &quot;woah uti looks so pretty on her twitter&quot; &amp; my sis said, &quot;yeah she's pretty&quot; hahaha "
1253941,0,@DeanCoulson and then rebecca is fast asleep so no chance of riding the donkey express lmfao 
1380459,0,thanks. 
958988,0,@fallenrosemedia  nice !! really want to win one of them 
1028917,0,"@SashaaSmith well I just helped out,  y wasnt I already following you, ohh well I am now!"
992921,0,@Dolmetschen_LE Thanks! I think I spotted it early this time. Have a good time with the lively interpreting 
1521270,0,"@d0ugal well, having seen the videos (and so knowing a bit about what's going on) it's pretty cool. It *looks* like Gmail's big cousin "
859670,0,"Divine Bar in NYC, yes please "
1506408,0,just ate supper with daddy  mac and chees left overs &lt;3
1482068,0,"@jonasbrothers http://twitpic.com/5j3uq - i loved your mouth joe haha' ,so cute !   and the shoes shauasahsauashsua'"
1549675,0,@Donieose Good'plan! I Like It.(:  You Coming Ouut Next Weekend?? 
1268318,0,@realsophiabush Welcome! Glad to see that you are on here too! 
802136,0,Sending last documents to accountant. Almost there 
1341710,0,@stephenwebb just use a spoon.  Hope the shakin' stops soon!
1244944,0,watching greek from two or three weeks ago. No more andy-licious  oh well! good show! 
1511586,0,@maxveenhuyzen would love to have your recipe for that soup! 
1431039,0,is having a great bday dinner with my husband! 
1086214,0,@_nicolereyes i hope you watch Up tomorrow 
1264298,0,I heart shelby sweat  she eats more than me and likes cagefighting!
1059648,0,@beckyinthesky  congrats on starting the CPA Exam process! VSCPA is on twitter too. Follow us @VSCPANews. 
855001,0,@middleclassgirl lots of money and no one wanting to pay it to use it wouldn't help it either 
1175833,0,Just set it up so that I can update my fÃ£Ã§ÄbÃµÃ´k status from twitter yay thanks Kelly  
1068874,0,@cafeofdreams Thanks for the #followfriday! Have a great weekend. 
854875,0,"@jshuey Hi Jeff, how is life? I see you kicked of the wake board season  Hope all is well. Regards from a sunny Zurich"
983381,0,3 meetings done...and its only half the day  get a breather to chew on all the info we got
879865,0,"@o0suz0o Nope off to Duxford today, car show and tank rides!? I'm just going to sniff the aircraft ;-) Have a good day "
1176936,0,@ConnorJack didnt want or even need it 
1158065,0,@redLIGHTjoli Idk. But i'm like wide awake 
1405395,0,"Setlist solidified, time for a lil more practice over coffee and then Napa. "
1269044,0,Having a country music marathon  gotta love country
1212960,0,@hoosierfox What if I don't wanna be who I was? I rather like myself as who I am now. This is me...not who I was. 
1315180,0,http://tinyurl.com/ry9wap Hi!!! I think we will match  Yeah? My heart will go on... I can send you my pictures. What is your email add ...
1415089,0,"Got 2 nice emails in my inbox from wonderful, supportive people. You know who you are, thank you  Great start to a better day, hopefully."
1167009,0,"Need to send emails to 100,000  contacts? Check out EmailUnlimited on http://www.4officeautomation.com "
984853,0,finally my mom had cook something yay 
939893,0,@BunnyMandala agree with the fantasy novel and 12 hrs of sleep add to that a nice chocolate shake called &quot;cad m&quot; and a nice movie in bed 
1480101,0,On a boat cruise with the wife post pics soon! Gotta eat 
988750,0,@azamedia Are you really???? Bonus! We can be new in town together. 
1562853,0,If you only knew how busy I was foo - I gotchoo 
1347801,0,"@AuthenticStyle LOL!  Thank you so much, Wendy.  And see, once again, you put a smile on my face.  #FollowFriday"
1575163,0,Hiking tomorrow and seeing joseph smith movie  i'm outtie..text it
1355988,0,"@neslekkim That's the 'either good or bad' part. Either they sold more than expected, or they expected really low and just ordered few "
936622,0,"Meanwhile, INTENTIONALLY skipping Sugarfree's &quot;Kwarto&quot; in the playlist. Just because. Haha.  But wait...now it's &quot;Eternal Flame&quot;. Wow."
1548578,0,Finished 24 season 1. Good! A bit over the top though. But I like men who stand for their family 
1435063,0,"I'm SO tired! I've been dancing all fue day! Bit after all,I've passed a great time with @gonnagetcraazy, Ingrid and Valen "
870422,0,@ashjdal_07 girls nightsounds like it could be alot of fun for guys to 
1017041,0,@smileyfacejonez ok ill check it out now!! 
1530710,0,Watching A Walk to Remember with @MadisonAlyse  its her birrffffdayyyy
1508450,0,@scodal haha thanks  and yeah! me either!  hey do me a favor- follow @landonaustin
1260319,0,@natashayi so glad you are off that diet Natasha !!......our ancestors had a sensible rule 'all things in moderation' ....it works 
1214983,0,"@DamienLeith WOOHOO! Thankyou Damien. I LOve Goodnight, it's sounding AWESOME! Looks like you are having a lot of fun  xoxo"
1214243,0,@chrisMibacache haha ekk sorry. talkies tomorrow  xoxo
923277,0,@Gailporter hope u are having a lovley day 
871222,0,asks mike's bet..  *pacquio* hihi.. lets see ) http://plurk.com/p/re38a
989066,0,#musicmonday i see like no recommendations for Christian music so i recommend an Christian song 
938451,0,@F1LT3R I have now thanks  Only checked work emails so far today. I'll get them uploaded at lunchtime after I try it on my dev version
1154731,0,Wahoo!! For sure going to be in Alaska exactly one week from today.  Can't wait 
1147787,0,@FUCKCITY what do you plan to do for your birthday? 
1441228,0,"Chatting with @amcpodcast : http://tinychat.com/wwdc . Who knows, maybe I will give out some codes there "
1271957,0,"You lift my feet off the ground, you spin me around. You make me crazier, crazier "
1158533,0,i slept! I like u way too much. HAHAHA! @rehes @liveguy 
1250360,0,I love it whenings fall into place 
1469052,0,@justrob07 A wee jammy treat might make my Monday a bit more bearable! *fingers crossed* 
1077821,0,"@stephaniepratt Forgot to say, did you pick your bag for the movie awards yet?? Would love to know "
1408173,0,Man I love the SEC!! .....Even the bastard step-child LSU at times! 
977212,0,"@sooya6 I heard it in the car on my way home...  I was gonna text you from the car, actually LOL."
907980,0,"'If I don't believe in Him, why would He believe in me?' -Bring Me The Horizon  A chill goes down my spine whenever I hear that line. "
1230233,0,@daniellekiemel Thank you! 
886930,0,@buckhollywood Loved your live show! Rock on 
1408918,0,"According to my gmail calendar, this is my first day of no rehearsals/gigs/errands/school/total day off since March 28th!!!!!!!!! "
1586793,0,@mayalabeeDC3 ok... well then when u get bk to me i'll book cuz there hotels are getting sold out so wee need2 book soon 
1098515,0,@IanEHarris Good luck and have fun. 
1567110,0,"@jaylnwatson Asante mwenzangu. I may be in charlotte in 2 weeks and on to Salem. If that's near u, we must meet up "
1442262,0,We're gonna watch Boys Over Flowers. I wish there would be lotsa foods. 
1257436,0,seals have cute noses. dont ask whr that came from. gonna get some sleep now! cnt wait 2 hear from the SayNow ppl! Fingers crossed! 
1447607,0,"Tweet dreams for real this time, everyone!   Seth Godin is addictive!  Goodnight!"
1284792,0,@joshuaharrelson maybe he really &quot;had to go...&quot; ha-ha!!! 
1175646,0,"@SapphireElia hehe cool, I've gone slightly red - not good lol, keep the sunshine going thou, need a campaign to keep the sun shining! "
1053414,0,just took my dog speckles on a walk with my bro &amp; it is freakin hot outside lol getting season passes to the waterpark todaayyy 
983130,0,"LApersonal Sweet, Playful, Young BBW looking for her life partner 18yr: Hi!   Im Tyler Ill keep th.. http://tinyurl.com/p6lpl6"
1541247,0,@ddlovato congratulations demi. you really deserved it! we love you so much girl 
1411871,0,"@Nora_Kaulitz WOW, Miami? :O  *whispers* Have they been there? (Any photos? DDD) Joke. "
1272764,0,"@aliciabellelite originally, or now?  now, near you, originally, not so near "
1443038,0,Someone should chat with me. DM me if you have an MSN. 
1347814,0,ok... practice done... now for the real thing.  Wish me luck 
890717,0,"@RudolphRedNose Sure! The bike is like this http://twitpic.com/4hu3b Thanks a lot, Rudolph! "
1287651,0,"@Scarlatiine Doudou has nothing to watch out for, I was just looking at them for lady...  But Italians are indeed nice to look at..."
1553225,0,At the BP mall with somee people... A lot of people. The waitors at chili's were pissed about havingg to serve 12 teenagers 
1470593,0,missing my daniboo  party at my house! be there 
1247246,0,@BlacKnightBK hahah  @DatDudeSuccess too much effort blah I'm good! LOL @lutesvegas yeah no doubt 
891891,0,Who wants to write the rest of my essay. I'll give you a hug and a ....dollar 
1430918,0,Twitter as my witness. No more sweets. Of bad food. 
1180678,0,@tweenkle77 morning how are you today what have you got planned anything nice? 
905739,0,Back from brunch. Hopefully I lured two more friends here. 
1592967,0,"whoops meant trying timeS....whoopsie. fave songgs: before the storm, turn right, poison ivy, fly with me. gahh they are all so amazing. "
1506705,0,A couple minutes away from 12AM! Meaning one more day till @JonasBrothers album drops in stores! So excited! 
1236983,0,Lunch time...yummy  1st day without my boot...trying to see if i make it through the day
908956,0,@CelestialQ good!  now let's go get this done..... www.HennesseyBlack.com 
1075426,0,@CreativeStu Just wanted to let you know that I didn't forget about ya. You've got (e)mail. 
1135352,0,@TehKimber stable is the third place in the sex on the fly challenge  @shansgrl has balcony and science lab already
1246652,0,I WANT ICECREAM!!!!!  comin 2u live from IAMWORD lol 
947461,0,"The intro was srsly gay on the version I'd heard - but they changed it!  S'very good cd, me thinks."
1263195,0,@drimbz oh and your scarf pic is up 
1312618,0,LOL facebook is awesome 
1458156,0,"@jessfairley i have no idea, i think beyonce didnt like it, so they made the whole thing suspended. Its back open know though  8 days! "
1336587,0,@alittlelost I KNEW you'd LOVE this!  It always makes me cry. gahhH!
1517384,0,hav a good 1 all u freaks out there! 
1415265,0,@rhaeza you can disappear and i will not be worried!  brimks s2s2 later gurl
931044,0,Okay it's my bedtime..I got 1st Date Sex on by @SongzYuuup on repeat (wish it was a longer song tho!) &amp; i'm off 2 LALA Land 
1113115,0,bye bye world.. off to my books.. 
801368,0,Finally! I just created my WordPress Blog. There's already a blog up on the Seattle Coffee Community  ... http://tinyurl.com/c5uufd
887788,0,drinking tee with Pochemuchka 
1201592,0,Just got here 
1022023,0,"Getting ready for leavers ball, hoping my hair wont all drop out! "
1082122,0,Thank God for the answered prayers. 
1353855,0,"@leemathews Now for the fun part, insert a floppy disk and experience the rich reading sound of your floppy drive, ah, memories "
1010722,0,In ulladulla with my beautiful cousins!! xo 
1407348,0,@MoeGreenSpecial I bet that show was worth every penny that you paid that heartless scalper 
892020,0,@beckerdoodlez: jump on the bandwagon and send Krissy an &quot;ihateyourillegalpig&quot; reply 
1272553,0,"hmm, think it's gonna be another night of no sleep..GREAT:/ didn't have such a lucky day, but..OH WELL (: ....swaaaag;P "
1259768,0,@charlotteAsh p.s. How the heck are you?  I haven't seen you in forever...I'm a bad twitterer 
1046365,0,I enjoy being well dressed. 
1381296,0,Poof-beam. That is all. Because all words are made greater when added to 'beam'. That is all. 
1082735,0,"@mimsiclex3 oh aimee fields, butt head "
888050,0,@freshbcool  i knew what would happen   tlkn the game last night
1050159,0,@paulabruce you're welcome! 
1004657,0,"@jakegrimley with wineflu, @markjames with new clogs bought on t'internet, @timkit sounding like Barry White, never a dull moment at Made "
1347106,0,@sheilamking uh - yea   That is because I waited way too long to replace them.... they were causing me all kind of aches and pains
921400,0,Off to bed with the Hubs. Our 2 year wedding anniversary is tomorrow!!!  Hooray for new Egyptian cotton towels!!!
846738,0,tkd was good tonight. i lol'd when one of the noobs bell on his ass  made me smile
1540817,0,@GeekStuffOG Hehe..  400 is nice and round I like it
1468948,0,"@mossyrants Mmmmm, Nature Chris! "
1576769,0,Mushroom soup... haven't had it in so long... SO GOOD! 
981547,0,"@theresechua Hahaha WAP lang sa phone! Cool noh, try mo! "
969755,0,Working on the cover today.....yephie.... 
1239144,0,CRAZIER AGAIN! 
1574096,0,@TayJasper also.. Where my beat at.. U nooooo I'm tryn to finish these songs 
1341737,0,"@zhakie The psycho-est kitty is 9 years old now.  The other two are young, and still cute, so forgiveable "
1220994,0,"Tja, I don't say it to you. That's secret "
850863,0,was woken up by a lovely phone call from the boy.  what a great start to my monday. i have a feeling it'll be great.
1263315,0,@nicolettelacson hey!!!!!! 
996600,0,This will work. 
1481451,0,@redarrow must be a sups meeting at Charlie browns soon. There is a coupon in the paper.  LOL
1128210,0,"@LeeConti doh, I know  what you up to tonight anyway?"
1078915,0,@rogerlund Happy &quot;birthday&quot; Maizie! And congratulations to the 3 of you. 
1592320,0,it's a beautiful morning and I had a creamy glass of Chocolate Shakeology!  Life is good 
827218,0,the best friend (@puatandal) is doing my hair  love her for that.  come down to Tropics at Ward.  That's where I'll be!
962934,0,"@teeves Happy Birthday! P.S. - if you're wondering what to get her, just help make 'HHS' a trending topic on twitter! http://is.gd/AKkI "
1465452,0,Band Camp starts today!!! 
1516735,0,"Forever good, Smack My Bitch Up  â« http://blip.fm/~890ni"
1310843,0,@mgi88s naw that album go hard son! 
1157281,0,@steveaoki hey steve  do you come to germany?
1059763,0,"@LoriBasiewicz My dream: To whip and beat them into submission  (er, I mean, MOTIVATE them).  Right. Motivate them."
